CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
Impact College of Engineering and Applied Sciences  Bangalore,E139,"DS Comp. Sc. Engg-
Data Sc.",GMR,97456,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"DS Comp. Sc. Engg-
Data Sc.",SCG,193517,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"DS Comp. Sc. Engg-
Data Sc.",SCR,260924,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"DS Comp. Sc. Engg-
Data Sc.",STG,206440,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,EC Electronics,1R,115484,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,EC Electronics,2AG,101393,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,EC Electronics,2BG,111411,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,EC Electronics,3AG,93592,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,EC Electronics,GM,91508,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,EC Electronics,GMR,106278,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,EC Electronics,SCG,198393,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,ME Mechanical,2AG,163972,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,ME Mechanical,2AR,206972,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,ME Mechanical,3BG,206942,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,ME Mechanical,GM,155127,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,ME Mechanical,GMR,193277,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,ME Mechanical,SCG,250106,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",1G,120021,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",2AG,113644,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",2AR,118619,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",2BG,108759,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",3AG,94972,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",3BG,104075,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",GM,94897,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",GMK,106752,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",GMR,115920,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",SCG,193827,Bangalore,2024,Mock Round 1
Impact College of Engineering and Applied Sciences  Bangalore,E139,"RO Auto. And
Robot.",STG,164404,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,1G,11128,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,1R,12302,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,2AG,11716,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,2AK,24337,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,2AR,12867,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,2BG,14049,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,3AG,6943,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,3AK,20631,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,3BG,6493,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,3BR,12142,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,GM,4563,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,GMK,19519,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,GMR,11399,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,SCG,46937,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,SCK,56581,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,SCR,85652,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,STG,51398,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,AM B Tech in AM,STR,63360,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,1G,12547,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,1K,34966,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,2AG,14111,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,2AR,15181,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,2BG,16520,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,2BR,43297,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,3AG,7694,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,3AR,15563,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,3BG,9576,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,GM,5650,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,GMK,22382,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,GMR,13979,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,SCG,60966,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,SCR,82478,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BB B Tech in EC,STG,64177,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,1G,11664,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,1R,15868,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,2AG,10173,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,2AK,19600,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,2AR,15130,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,2BG,13073,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,2BK,41446,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,2BR,13867,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,3AG,5914,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,3AR,10734,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,3BG,5948,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,3BK,14327,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,3BR,10378,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,GM,3994,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,GMK,12151,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,GMR,9482,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,SCG,53534,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,SCK,67552,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,SCR,75921,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,STG,54586,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,STK,56169,Bangalore,2024,Mock Round 1
P E S University (Electronic City Campus)  Bangalore,E141,BW B Tech in CS,STR,68320,Bangalore,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",1R,126172,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",2AG,66283,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",2AR,67568,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",2BG,73691,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",3AG,50349,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",3BG,50661,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",GM,48754,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",GMK,65013,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",GMR,49952,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",SCG,131519,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,"AI Artificial
Intelligence",STG,99210,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,1G,212316,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,2AG,155907,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,2AR,220949,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,3AG,138843,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,3BG,164036,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,GM,120983,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,GMK,127178,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,GMR,141140,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,SCG,210925,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,SCR,254534,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CE Civil,STG,246239,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,1G,97639,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,2AG,89218,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,2AK,113484,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,2AR,102333,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,2BG,115084,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,3AG,65121,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,3AR,66957,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,3BG,67982,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,3BR,70389,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,GM,60105,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,GMK,64544,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,GMR,66565,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,SCG,190509,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,SCK,214447,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,SCR,225203,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,STG,168032,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,CS Computers,STR,194011,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,EC Electronics,1G,105299,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,EC Electronics,2AG,89312,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,EC Electronics,2AK,101015,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,EC Electronics,2AR,91231,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,EC Electronics,2BG,146257,Mandya Dist.,2024,Mock Round 1
"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist.",E142,EC Electronics,3AG,65762,Mandya Dist.,2024,Mock Round 1
