CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,BIO- TECHNOLOGY,STG,91211,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,BIO- TECHNOLOGY,STR,116826,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,1G,142046,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,1R,156437,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,2AG,118075,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,2BG,154600,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,2BR,186221,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,3AG,110817,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,3BG,112406,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,GMK,147918,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,GMR,112361,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,SCG,179148,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,CIVIL ENGINEERING,STG,170264,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),1G,28094,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AG,22153,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AR,25844,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2BG,30357,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3AG,20379,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3BG,24535,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3BK,34891,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GM,18881,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMR,23008,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),SCG,51534,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),SCR,81552,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),STG,76859,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,1G,22468,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,2AG,18817,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,2AK,25514,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,2AR,22049,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,2BG,21159,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,2BR,41253,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,3AG,16620,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,3AR,19858,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,3BG,17027,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,3BR,19419,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,GM,16331,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,GMK,20982,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,GMR,18484,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,SCG,57168,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,SCK,65809,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,SCR,65247,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,STG,45477,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,STK,53873,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING,STR,51840,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),1G,23226,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),1K,35656,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2AG,21012,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2BG,28073,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3AR,19477,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3BG,18089,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GM,17800,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GMR,18907,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),SCG,62254,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),SCR,78723,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),STG,33751,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,1G,64513,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,60783,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,2AK,86466,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,2AR,76944,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,2BG,72152,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,2BR,107895,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,3AG,45539,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,48055,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,GM,43349,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,GMK,50794,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,53887,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,112744,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,SCR,120133,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,STG,153199,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRICAL & ELECTRONICS ENGINEERING,STR,201940,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,1R,60754,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,2AG,34937,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,2AR,48401,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,3AG,32512,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,3BG,32257,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,GM,28060,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,GMK,42343,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS & COMPUTER ENGINEERING,GMR,41865,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,1G,24928,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,27884,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,31312,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,28314,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,24412,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,24941,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,3BR,26971,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,GM,23405,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,29285,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,26681,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,79623,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,SCK,99364,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,106780,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,STG,68326,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND COMMUNICATIO N ENGG,STR,70642,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,1G,43561,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2AG,40782,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2AR,71127,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2BG,42352,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,3AG,39068,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,3BG,43148,BANGALORE - 562 157,2025,Round 2
"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",E012,ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,GM,36960,BANGALORE - 562 157,2025,Round 2
