institute,institute_code,course,category,cutoff_rank,year,round
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","GMR","174318","2024","R3"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","EC Electronics","GM","245182","2024","R3"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","IC CS-IoT, Cyber Security","GM","248149","2024","R3"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","IE Info.Science","GM","240545","2024","R3"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","ME Mechanical","GM","273566","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CE Civil","SCG","246262","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CG Computer Science and Tech","SCG","274525","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CS Computers","2AG","147983","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CS Computers","2BG","181496","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CS Computers","3AG","212177","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CS Computers","3BG","158133","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CS Computers","GM","165781","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","CS Computers","STG","235183","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","EC Electronics","SCG","271526","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","EE Electrical","SCG","265211","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","EZ ELECTRONICS AND COMPUT","SCG","262814","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","IC CS-IoT, Cyber Security","SCG","241011","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","IE Info.Science","SCG","213980","2024","R3"
"R.R.Institute of Technology Chikkabanavara, Bangalore","E172","ME Mechanical","SCG","260564","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CA CS (AI, Machine132144 Learning)","1R","214048","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CA CS (AI, Machine132144 Learning)","2AR","115048","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CA CS (AI, Machine132144 Learning)","2BR","115427","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CA CS (AI, Machine132144 Learning)","3AR","169068","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CA CS (AI, Machine132144 Learning)","3BR","78892","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CA CS (AI, Machine132144 Learning)","GM","83900","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","1G","119120","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","2AG","1009","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","2AK","7220","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","2AR","257","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","2BK","151161","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","3AK","55459","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","3BG","68079","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","3BK","74076","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","GM","102829","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","GMK","53626","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","GMR","75318","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","SCG","65220","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","SCK","180139","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","STG","2590","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","STK","6114","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","CS Computers","STR","9993","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","DS Comp. Sc. Engg- Data Sc.","GM","224824","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","1G","165840","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","2AG","147671","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","2AR","1852","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","2BG","2313","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","2BK","5062","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","3AK","147061","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","3BK","106304","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","GMK","93391","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","GMR","95779","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","SCG","122219","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","SCK","169311","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","EC Electronics","STG","160172","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","1G","237258","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","2AG","157725","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","2BG","151269","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","3AG","163028","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","3AR","2249","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","3BG","2814","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","3BK","5456","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","IE Info.Science","SCK","251209","2024","R3"
"Sai Vidya Institute of Technology Bangalore","E173","ME Mechanical","GM","227162","2024","R3"
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,","E174","CS Computers","SCG","269369","2024","R3"
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,","E174","EC Electronics","SCG","255351","2024","R3"
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,","E174","EE Electrical","SCG","120647","2024","R3"
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,","E174","IE Info.Science","SCG","220825","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","AD Artificial Intel, Data Sc","2BG","205834","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","AD Artificial Intel, Data Sc","3AG","128429","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","AD Artificial Intel, Data Sc","3BG","182298","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","AD Artificial Intel, Data Sc","GM","183857","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","AD Artificial Intel, Data Sc","STG","270665","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CB Comp. Sc. and Bus Sys.","2BG","232949","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CB Comp. Sc. and Bus Sys.","3AG","194910","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CB Comp. Sc. and Bus Sys.","GM","198358","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CB Comp. Sc. and Bus Sys.","STG","239121","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CE Civil","SCG","255584","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","2AG","93246","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","2BG","71146","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","2BK","79644","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","2BR","200898","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","3AG","79962","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","3BG","66781","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","GM","61955","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","GMR","74278","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","SCG","54960","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","CS Computers","SCK","55091","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","2AG","121347","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","2BG","171072","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","3AG","144873","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","3BG","173682","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","GM","84863","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","SCG","76736","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","SCK","77101","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","SCR","88499","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EC Electronics","STG","215156","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","EE Electrical","SCG","232883","2024","R3"
"S.G.Balekundri Institute of Technology Belgaum","E175","ME Mechanical","SCG","258771","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","CE Civil","SCG","274184","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","CS Computers","2AG","133104","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","CS Computers","2BG","240179","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","CS Computers","3AG","111045","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","CS Computers","3BG","122561","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","CS Computers","GM","219392","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","CS Computers","STG","209588","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","EC Electronics","SCG","253662","2024","R3"
"Navodaya Institute of Technology Raihcur","E176","EE Electrical","SCG","263784","2024","R3"
"Rajeev Institute of Technology Hassan","E177","AD Artificial Intel, Data Sc","SCG","253447","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CA CS (AI, Machine Learning)","SCG","240794","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CE Civil","SCG","272798","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CS Computers","2AG","91774","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CS Computers","2BG","250183","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CS Computers","3AG","107783","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CS Computers","3BG","106765","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CS Computers","GM","133719","2024","R3"
"Rajeev Institute of Technology Hassan","E177","CS Computers","SCK","220118","2024","R3"
"Rajeev Institute of Technology Hassan","E177","EC Electronics","SCG","270541","2024","R3"
"Rajeev Institute of Technology Hassan","E177","EE Electrical","SCG","251111","2024","R3"
"Rajeev Institute of Technology Hassan","E177","EV EC Engg(VLSI Design)","SCG","254625","2024","R3"
"Rajeev Institute of Technology Hassan","E177","IE Info.Science","SCG","227950","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","1G","15642","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","2AG","17170","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","2AR","17336","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","2BG","25785","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","2BR","35927","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","3AG","12089","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","3BG","11783","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","GM","11312","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","GMK","19000","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","GMR","15084","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","SCG","49169","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","SCK","58953","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","SCR","64701","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","STG","43956","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CA CS (AI, Machine Learning)","STR","57353","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","1G","16911","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","1R","19331","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","2AG","11896","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","2AK","18560","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","2AR","14929","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","2BG","16423","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","3AG","10692","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","3AR","11479","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","3BG","10189","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","3BK","20651","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","3BR","12061","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","GM","8726","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","GMK","12414","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","GMR","11354","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","SCG","33281","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","SCK","46522","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","SCR","47205","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","STG","39986","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","CS Computers","STR","52294","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","1G","21570","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","2AG","19194","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","2AK","26724","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","2AR","23101","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","2BG","28673","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","2BR","32499","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","3AG","14403","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","3AR","16720","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","3BG","12853","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","3BR","24084","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","GM","11690","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","GMK","21750","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","GMR","15744","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","SCG","55983","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","SCK","63366","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","SCR","12147","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","STG","159855","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","STK","88450","2024","R3"
"The National Institute of Engineering(NORTH CAMPUS) Mysore","E178","IE Info.Science","STR","95940","2024","R3"
"Bearys Institute of Technology Mangalore","E180","AD Artificial Intel, Data Sc","SCG","249135","2024","R3"
"Bearys Institute of Technology Mangalore","E180","CS Computers","SCG","255161","2024","R3"
"Bearys Institute of Technology Mangalore","E180","EC Electronics","SCG","172509","2024","R3"
"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)","E181","CE Civil","SCG","266140","2024","R3"
"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)","E181","CS Computers","SCG","247017","2024","R3"
"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)","E181","EC Electronics","SCG","210326","2024","R3"
"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)","E181","EE Electrical","SCG","271624","2024","R3"
"C Byre Gowda Institute of Technology Kolar","E184","AI Artificial Intelligence","SCG","250149","2024","R3"
"C Byre Gowda Institute of Technology Kolar","E184","CE Civil","SCG","223783","2024","R3"
"C Byre Gowda Institute of Technology Kolar","E184","CO Computer Engineering","SCG","270316","2024","R3"
"C Byre Gowda Institute of Technology Kolar","E184","CS Computers","SCG","274299","2024","R3"
"C Byre Gowda Institute of Technology Kolar","E184","EC Electronics","SCG","271393","2024","R3"
"C Byre Gowda Institute of Technology Kolar","E184","ME Mechanical","SCG","219142","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","AD Artificial Intel, Data Sc","3AG","225648","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","AD Artificial Intel, Data Sc","GM","270184","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","AD Artificial Intel, Data Sc","SCG","195942","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","AD Artificial Intel, Data Sc","STG","248223","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","2AG","186860","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","2BG","91495","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","2BK","98667","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","2BR","107356","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","3AG","85288","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","3BG","85574","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","GM","77444","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","GMR","96763","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","SCG","68273","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","CS Computers","SCK","69334","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EC Electronics","2AG","125730","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EC Electronics","2BG","195514","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EC Electronics","3AG","253991","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EC Electronics","GM","98114","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EC Electronics","SCG","94253","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EC Electronics","SCR","94985","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EC Electronics","STG","204306","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","EE Electrical","SCG","168102","2024","R3"
"Angadi Institute of Technology and Management Belgaum","E185","RA Robotics and Automation","SCG","263770","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","AE Aeronaut.Engg","SCG","191447","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","BM Bio Medical","SCG","165061","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","2AG","219077","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","2BG","176152","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","3AG","87956","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","3BG","85078","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","3BR","90070","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","GM","91878","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","GMR","132777","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","SCG","76792","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","SCK","88129","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","SCR","85223","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","STG","167003","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CS Computers","STR","1939","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","CY CS- Cyber Security","SCG","240738","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","DS Comp. Sc. Engg- Data Sc.","SCG","266495","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","EC Electronics","SCG","234981","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","IO CS- Internet of Things","SCG","232629","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","ME Mechanical","SCG","230611","2024","R3"
"ACS College of Engineering Kengeri Hobli,Bangalore","E186","SE Aero Space Engg.","SCG","267203","2024","R3"
"Vijaya Vittala Institute of Technology Bangalore","E188","AI Artificial Intelligence","SCG","269536","2024","R3"
"Vijaya Vittala Institute of Technology Bangalore","E188","CA CS (AI, Machine Learning)","SCG","178744","2024","R3"
"Vijaya Vittala Institute of Technology Bangalore","E188","CS Computers","SCG","269045","2024","R3"
"Vijaya Vittala Institute of Technology Bangalore","E188","DS Comp. Sc. Engg- Data Sc.","SCG","221614","2024","R3"
"Vijaya Vittala Institute of Technology Bangalore","E188","EC Electronics","SCG","227697","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AD Artificial Intel, Data Sc","1G","145216","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AD Artificial Intel, Data Sc","2AG","112164","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AD Artificial Intel, Data Sc","3AG","129122","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AD Artificial Intel, Data Sc","3BG","130582","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","2AG","173235","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","2BG","154275","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","3AG","126421","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","3BG","159681","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","GM","111421","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","GMR","1119","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","SCG","6019","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","SCK","5974","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","AI Artificial Intelligence","STK","178926","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","CE Civil","GM","234227","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","CS Computers","2BG","266837","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","CS Computers","3AG","188924","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","CS Computers","3BG","257678","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","CS Computers","SCG","270379","2024","R3"
"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","E189","EC Electronics","GM","231662","2024","R3"
"Acharya N R V School of Architecture Hesarghatta Main Road Banglore","E190","AR Architecture","SCG","457","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","AD Artificial Intel, Data Sc","SCG","260798","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CE Civil","SCG","234940","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","2AG","134405","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","2BG","152992","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","2BR","1923","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","3AG","1711","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","3AK","7872","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","3BK","103857","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","GMK","128006","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","CS Computers","STG","183906","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","EA Agriculture Engineering","SCG","242629","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","EC Electronics","SCG","272908","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","IE Info.Science","SCG","255120","2024","R3"
"Akshaya Institute of Technology Tumkur","E191","ME Mechanical","SCG","240959","2024","R3"
"Srinivas University Mukka, Suratkal, Mangalore","E193","BB B Tech in EC","SCG","272470","2024","R3"
"Srinivas University Mukka, Suratkal, Mangalore","E193","BH B Tech in AI","SCG","266071","2024","R3"
"Srinivas University Mukka, Suratkal, Mangalore","E193","BP B Tech in CE","SCG","217180","2024","R3"
"Srinivas University Mukka, Suratkal, Mangalore","E193","BW B Tech in CS","SCG","266590","2024","R3"
"Srinivas University Mukka, Suratkal, Mangalore","E193","CY CS- Cyber Security","SCG","241864","2024","R3"
"Government Engineering College KARWAR","E194","CE Civil","SCG","268403","2024","R3"
"Government Engineering College KARWAR","E194","CS Computers","1G","102785","2024","R3"
"Government Engineering College KARWAR","E194","CS Computers","2AR","1781","2024","R3"
"Government Engineering College KARWAR","E194","CS Computers","2BG","812","2024","R3"
"Government Engineering College KARWAR","E194","CS Computers","2BK","4210","2024","R3"
"Government Engineering College KARWAR","E194","CS Computers","3AK","115759","2024","R3"
