institute,institute_code,course,category,cutoff_rank,year,round
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYB ER SECURITY)","SCG","114500","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYB ER SECURITY)","SCK","186122","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYB ER SECURITY)","SCR","155507","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYB ER SECURITY)","STG","138058","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(CYB ER SECURITY)","STR","151719","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","1G","49478","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","2AG","49197","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","2AK","62040","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","2AR","59303","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","2BG","55079","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","3AG","42305","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","3AR","50392","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","3BG","44711","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","3BR","49145","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","GM","41257","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","GMK","54388","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","GMR","49124","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","SCG","114207","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","SCK","130798","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","SCR","160120","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","STG","140431","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE)","STR","149229","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","1G","66078","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","2AG","54045","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","2AR","64352","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","2BG","49595","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","3AG","49271","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","3BG","50076","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","GM","48664","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","GMK","64473","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","GMR","57830","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","SCG","132933","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","SCR","203754","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","STG","135751","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","STK","167287","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND ENGINEERING(IOT)","STR","224461","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","2AG","53848","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","2AR","60449","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","2BG","57703","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","2BK","88952","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","3AG","47916","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","3AR","60538","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","3BG","52595","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","GM","47079","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","GMR","55794","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","SCG","126922","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(BIG DATA)","STG","167936","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","1G","65613","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","2AG","51716","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","2BR","58959","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","3BG","47347","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","GM","44946","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","GMK","64545","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","GMR","52464","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","SCG","120303","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","SCR","165353","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN COMPUTER SCIENCE AND TECHNOLOGY(DEV OPS)","STG","129039","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","1G","70758","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","2AG","73651","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","2AR","74526","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","2BG","68695","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","3AG","63165","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","3BG","60026","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","GM","55695","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","GMK","60920","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","GMR","68767","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","SCG","147640","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","SCK","237377","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","SCR","240318","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","STG","164500","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRICAL & ELECTRONICS ENGINEERING","STR","203490","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","1G","60823","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","2AG","58075","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","2AK","61219","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","2AR","63177","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","2BG","57400","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","2BR","66556","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","3AG","47252","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","3BG","49730","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","3BR","59748","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","GM","44820","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","GMK","57897","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","GMR","58266","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","SCG","136942","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","SCK","184711","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","SCR","214233","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","STG","153342","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING","STR","157532","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","1G","49417","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","2AG","55173","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","2AK","63776","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","2AR","64422","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","2BG","55237","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","3AG","47847","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","3BG","50220","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","GM","47727","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","GMK","57338","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","GMR","56710","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","SCG","133263","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","SCR","185962","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","STG","167538","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE & TECHNOLOGY","STR","179277","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","1G","50005","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","2AG","52426","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","2AK","70970","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","2AR","63409","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","2BG","56980","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","3AG","43503","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","3BG","44868","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","GM","42721","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","GMK","57066","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","GMR","48253","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","SCG","134636","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","SCK","214019","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","SCR","158303","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","STG","132596","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN INFORMATION SCIENCE ENGINEERING","STR","194541","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","1G","99344","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","1R","188163","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","2AG","88696","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","2BG","77884","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","3AG","84332","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","3BG","92065","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","3BR","111043","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","GM","76401","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","GMK","126813","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","GMR","92041","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","SCG","172519","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN MECHANICAL ENGINEERING","STG","184956","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","1G","78427","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","1R","116731","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","2AG","117317","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","3AG","86032","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","3AR","124016","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","3BG","84137","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","3BK","122061","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","GM","70995","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","GMR","87206","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","SCG","109142","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B TECH IN PETROLEUM ENGINEERING","STG","198351","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B Tech in ROBOTICS AND ARTIFICIAL INTELLIGENCE","1G","58496","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B Tech in ROBOTICS AND ARTIFICIAL INTELLIGENCE","2AG","50098","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B Tech in ROBOTICS AND ARTIFICIAL INTELLIGENCE","2AR","67843","2025","R1"
"PRESIDENCY University ITGALPURA, RAJANUKUNTE, YELAHANKA, BENGALURU - 560 064","E237","B Tech in ROBOTICS AND ARTIFICIAL INTELLIGENCE","2BG","50258","2025","R1"
